,N,Type,Loss,method,metric,type_dens
15453,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0793173264163,A.D,KL,lapl_gauss_not_dict
15454,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0856546086534,A.D,KL,lapl_gauss_not_dict
15455,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0852067028772,A.D,KL,lapl_gauss_not_dict
15456,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0811420335572,A.D,KL,lapl_gauss_not_dict
15457,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0778833580265,A.D,KL,lapl_gauss_not_dict
15458,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0843186845676,A.D,KL,lapl_gauss_not_dict
15459,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0721749083948,A.D,KL,lapl_gauss_not_dict
15460,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0620885489242,A.D,KL,lapl_gauss_not_dict
15461,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0886187005464,A.D,KL,lapl_gauss_not_dict
15462,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0886187005464,A.D,KL,lapl_gauss_not_dict
15463,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0822864359056,A.D,KL,lapl_gauss_not_dict
15464,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0778833580265,A.D,KL,lapl_gauss_not_dict
15465,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0702834503696,A.D,KL,lapl_gauss_not_dict
15466,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0717219901897,A.D,KL,lapl_gauss_not_dict
15467,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0895209515679,A.D,KL,lapl_gauss_not_dict
15468,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0793173264163,A.D,KL,lapl_gauss_not_dict
15469,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.105318403247,A.D,KL,lapl_gauss_not_dict
15470,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0735266609731,A.D,KL,lapl_gauss_not_dict
15471,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0873568310903,A.D,KL,lapl_gauss_not_dict
15472,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0717219901897,A.D,KL,lapl_gauss_not_dict
15473,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0620885489242,A.D,KL,lapl_gauss_not_dict
15474,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0886187005464,A.D,KL,lapl_gauss_not_dict
15475,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0702834503696,A.D,KL,lapl_gauss_not_dict
15476,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0852067028772,A.D,KL,lapl_gauss_not_dict
15477,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0735266609731,A.D,KL,lapl_gauss_not_dict
15478,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0721749083948,A.D,KL,lapl_gauss_not_dict
15479,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0736395714235,A.D,KL,lapl_gauss_not_dict
15480,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0744572780022,A.D,KL,lapl_gauss_not_dict
15481,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0721749083948,A.D,KL,lapl_gauss_not_dict
15482,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0852067028772,A.D,KL,lapl_gauss_not_dict
15483,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0886187005464,A.D,KL,lapl_gauss_not_dict
15484,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0725477112839,A.D,KL,lapl_gauss_not_dict
15485,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0744572780022,A.D,KL,lapl_gauss_not_dict
15486,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0793173264163,A.D,KL,lapl_gauss_not_dict
15487,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0822864359056,A.D,KL,lapl_gauss_not_dict
15488,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0873568310903,A.D,KL,lapl_gauss_not_dict
15489,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0735266609731,A.D,KL,lapl_gauss_not_dict
15490,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.101787865083,A.D,KL,lapl_gauss_not_dict
15491,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0774061947304,A.D,KL,lapl_gauss_not_dict
15492,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0843186845676,A.D,KL,lapl_gauss_not_dict
15493,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0620885489242,A.D,KL,lapl_gauss_not_dict
15494,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0895209515679,A.D,KL,lapl_gauss_not_dict
15495,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0774061947304,A.D,KL,lapl_gauss_not_dict
15496,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.101787865083,A.D,KL,lapl_gauss_not_dict
15497,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0778833580265,A.D,KL,lapl_gauss_not_dict
15498,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.105318403247,A.D,KL,lapl_gauss_not_dict
15499,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0778833580265,A.D,KL,lapl_gauss_not_dict
15500,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0793173264163,A.D,KL,lapl_gauss_not_dict
15501,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0811420335572,A.D,KL,lapl_gauss_not_dict
15502,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0787716340634,A.D,KL,lapl_gauss_not_dict
15503,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0856546086534,A.D,KL,lapl_gauss_not_dict
15504,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0886187005464,A.D,KL,lapl_gauss_not_dict
15505,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0735266609731,A.D,KL,lapl_gauss_not_dict
15506,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0895209515679,A.D,KL,lapl_gauss_not_dict
15507,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0736395714235,A.D,KL,lapl_gauss_not_dict
15508,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0744572780022,A.D,KL,lapl_gauss_not_dict
15509,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0787716340634,A.D,KL,lapl_gauss_not_dict
15510,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0811420335572,A.D,KL,lapl_gauss_not_dict
15511,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0811420335572,A.D,KL,lapl_gauss_not_dict
15512,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0735266609731,A.D,KL,lapl_gauss_not_dict
15513,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0702834503696,A.D,KL,lapl_gauss_not_dict
15514,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0620885489242,A.D,KL,lapl_gauss_not_dict
15515,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0702834503696,A.D,KL,lapl_gauss_not_dict
15516,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0721749083948,A.D,KL,lapl_gauss_not_dict
15517,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0780681239124,A.D,KL,lapl_gauss_not_dict
15518,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0822864359056,A.D,KL,lapl_gauss_not_dict
15519,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0778833580265,A.D,KL,lapl_gauss_not_dict
15520,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0895209515679,A.D,KL,lapl_gauss_not_dict
15521,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0793173264163,A.D,KL,lapl_gauss_not_dict
15522,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0793173264163,A.D,KL,lapl_gauss_not_dict
15523,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0822864359056,A.D,KL,lapl_gauss_not_dict
15524,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0702834503696,A.D,KL,lapl_gauss_not_dict
15525,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0721749083948,A.D,KL,lapl_gauss_not_dict
15526,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0843186845676,A.D,KL,lapl_gauss_not_dict
15527,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0778833580265,A.D,KL,lapl_gauss_not_dict
15528,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0895209515679,A.D,KL,lapl_gauss_not_dict
15529,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0744572780022,A.D,KL,lapl_gauss_not_dict
15530,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0736395714235,A.D,KL,lapl_gauss_not_dict
15531,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0822864359056,A.D,KL,lapl_gauss_not_dict
15532,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0811420335572,A.D,KL,lapl_gauss_not_dict
15533,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0736395714235,A.D,KL,lapl_gauss_not_dict
15534,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0725477112839,A.D,KL,lapl_gauss_not_dict
15535,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0736395714235,A.D,KL,lapl_gauss_not_dict
15536,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0717219901897,A.D,KL,lapl_gauss_not_dict
15537,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0873568310903,A.D,KL,lapl_gauss_not_dict
15538,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0736395714235,A.D,KL,lapl_gauss_not_dict
15539,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.105318403247,A.D,KL,lapl_gauss_not_dict
15540,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0843186845676,A.D,KL,lapl_gauss_not_dict
15541,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0721749083948,A.D,KL,lapl_gauss_not_dict
15542,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0793173264163,A.D,KL,lapl_gauss_not_dict
15543,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0774061947304,A.D,KL,lapl_gauss_not_dict
15544,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0843186845676,A.D,KL,lapl_gauss_not_dict
15545,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0787716340634,A.D,KL,lapl_gauss_not_dict
15546,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.101787865083,A.D,KL,lapl_gauss_not_dict
15547,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0886187005464,A.D,KL,lapl_gauss_not_dict
15548,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0787716340634,A.D,KL,lapl_gauss_not_dict
15549,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0774061947304,A.D,KL,lapl_gauss_not_dict
15550,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0895209515679,A.D,KL,lapl_gauss_not_dict
15551,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0717219901897,A.D,KL,lapl_gauss_not_dict
15552,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0725477112839,A.D,KL,lapl_gauss_not_dict
15553,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0717219901897,A.D,KL,lapl_gauss_not_dict
15554,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0873568310903,A.D,KL,lapl_gauss_not_dict
15555,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0725477112839,A.D,KL,lapl_gauss_not_dict
15556,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0620885489242,A.D,KL,lapl_gauss_not_dict
15557,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0886187005464,A.D,KL,lapl_gauss_not_dict
15558,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0774061947304,A.D,KL,lapl_gauss_not_dict
15559,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0717219901897,A.D,KL,lapl_gauss_not_dict
15560,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.101787865083,A.D,KL,lapl_gauss_not_dict
15561,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0811420335572,A.D,KL,lapl_gauss_not_dict
15562,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0725477112839,A.D,KL,lapl_gauss_not_dict
15563,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0717219901897,A.D,KL,lapl_gauss_not_dict
15564,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0873568310903,A.D,KL,lapl_gauss_not_dict
15565,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0735266609731,A.D,KL,lapl_gauss_not_dict
15566,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.101787865083,A.D,KL,lapl_gauss_not_dict
15567,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0721749083948,A.D,KL,lapl_gauss_not_dict
15568,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0822864359056,A.D,KL,lapl_gauss_not_dict
15569,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0873568310903,A.D,KL,lapl_gauss_not_dict
15570,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0725477112839,A.D,KL,lapl_gauss_not_dict
15571,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0702834503696,A.D,KL,lapl_gauss_not_dict
15572,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0744572780022,A.D,KL,lapl_gauss_not_dict
15573,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0843186845676,A.D,KL,lapl_gauss_not_dict
15574,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.105318403247,A.D,KL,lapl_gauss_not_dict
15575,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0811420335572,A.D,KL,lapl_gauss_not_dict
15576,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0780681239124,A.D,KL,lapl_gauss_not_dict
15577,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.105318403247,A.D,KL,lapl_gauss_not_dict
15578,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0856546086534,A.D,KL,lapl_gauss_not_dict
15579,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0787716340634,A.D,KL,lapl_gauss_not_dict
15580,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0735266609731,A.D,KL,lapl_gauss_not_dict
15581,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.101787865083,A.D,KL,lapl_gauss_not_dict
15582,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0852067028772,A.D,KL,lapl_gauss_not_dict
15583,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0843186845676,A.D,KL,lapl_gauss_not_dict
15584,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0620885489242,A.D,KL,lapl_gauss_not_dict
15585,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0895209515679,A.D,KL,lapl_gauss_not_dict
15586,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0886187005464,A.D,KL,lapl_gauss_not_dict
15587,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0778833580265,A.D,KL,lapl_gauss_not_dict
15588,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0721749083948,A.D,KL,lapl_gauss_not_dict
15589,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0744572780022,A.D,KL,lapl_gauss_not_dict
15590,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0780681239124,A.D,KL,lapl_gauss_not_dict
15591,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0787716340634,A.D,KL,lapl_gauss_not_dict
15592,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0735266609731,A.D,KL,lapl_gauss_not_dict
15593,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0736395714235,A.D,KL,lapl_gauss_not_dict
15594,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0780681239124,A.D,KL,lapl_gauss_not_dict
15595,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0873568310903,A.D,KL,lapl_gauss_not_dict
15596,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.105318403247,A.D,KL,lapl_gauss_not_dict
15597,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0822864359056,A.D,KL,lapl_gauss_not_dict
15598,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0780681239124,A.D,KL,lapl_gauss_not_dict
15599,1000,lapl_gauss_not_dict_KL_div_adapative_dantzig,0.0744572780022,A.D,KL,lapl_gauss_not_dict
15600,100,lapl_gauss_not_dict_KL_div_kde,0.049112791948,KDE,KL,lapl_gauss_not_dict
15601,100,lapl_gauss_not_dict_KL_div_kde,0.049112791948,KDE,KL,lapl_gauss_not_dict
15602,100,lapl_gauss_not_dict_KL_div_kde,0.0535142169211,KDE,KL,lapl_gauss_not_dict
15603,100,lapl_gauss_not_dict_KL_div_kde,0.0494046911492,KDE,KL,lapl_gauss_not_dict
15604,100,lapl_gauss_not_dict_KL_div_kde,0.0554421209069,KDE,KL,lapl_gauss_not_dict
15605,100,lapl_gauss_not_dict_KL_div_kde,0.0628184827283,KDE,KL,lapl_gauss_not_dict
15606,100,lapl_gauss_not_dict_KL_div_kde,0.0675424044554,KDE,KL,lapl_gauss_not_dict
15607,100,lapl_gauss_not_dict_KL_div_kde,0.0693800078145,KDE,KL,lapl_gauss_not_dict
15608,100,lapl_gauss_not_dict_KL_div_kde,0.0630250998469,KDE,KL,lapl_gauss_not_dict
15609,100,lapl_gauss_not_dict_KL_div_kde,0.0811778159519,KDE,KL,lapl_gauss_not_dict
15610,100,lapl_gauss_not_dict_KL_div_kde,0.0492209836081,KDE,KL,lapl_gauss_not_dict
15611,100,lapl_gauss_not_dict_KL_div_kde,0.0621400462321,KDE,KL,lapl_gauss_not_dict
15612,100,lapl_gauss_not_dict_KL_div_kde,0.0683595244911,KDE,KL,lapl_gauss_not_dict
15613,100,lapl_gauss_not_dict_KL_div_kde,0.0631482277913,KDE,KL,lapl_gauss_not_dict
15614,100,lapl_gauss_not_dict_KL_div_kde,0.0675424044554,KDE,KL,lapl_gauss_not_dict
15615,100,lapl_gauss_not_dict_KL_div_kde,0.0552437908264,KDE,KL,lapl_gauss_not_dict
15616,100,lapl_gauss_not_dict_KL_div_kde,0.0621400462321,KDE,KL,lapl_gauss_not_dict
15617,100,lapl_gauss_not_dict_KL_div_kde,0.0675424044554,KDE,KL,lapl_gauss_not_dict
15618,100,lapl_gauss_not_dict_KL_div_kde,0.0535142169211,KDE,KL,lapl_gauss_not_dict
15619,100,lapl_gauss_not_dict_KL_div_kde,0.0546857091297,KDE,KL,lapl_gauss_not_dict
15620,100,lapl_gauss_not_dict_KL_div_kde,0.061157473004,KDE,KL,lapl_gauss_not_dict
15621,100,lapl_gauss_not_dict_KL_div_kde,0.0494046911492,KDE,KL,lapl_gauss_not_dict
15622,100,lapl_gauss_not_dict_KL_div_kde,0.0693800078145,KDE,KL,lapl_gauss_not_dict
15623,100,lapl_gauss_not_dict_KL_div_kde,0.0746651557907,KDE,KL,lapl_gauss_not_dict
15624,100,lapl_gauss_not_dict_KL_div_kde,0.0630250998469,KDE,KL,lapl_gauss_not_dict
15625,100,lapl_gauss_not_dict_KL_div_kde,0.0554421209069,KDE,KL,lapl_gauss_not_dict
15626,100,lapl_gauss_not_dict_KL_div_kde,0.0685303709463,KDE,KL,lapl_gauss_not_dict
15627,100,lapl_gauss_not_dict_KL_div_kde,0.0746651557907,KDE,KL,lapl_gauss_not_dict
15628,100,lapl_gauss_not_dict_KL_div_kde,0.0546857091297,KDE,KL,lapl_gauss_not_dict
15629,100,lapl_gauss_not_dict_KL_div_kde,0.0552437908264,KDE,KL,lapl_gauss_not_dict
15630,100,lapl_gauss_not_dict_KL_div_kde,0.0491394997099,KDE,KL,lapl_gauss_not_dict
15631,100,lapl_gauss_not_dict_KL_div_kde,0.0652079445059,KDE,KL,lapl_gauss_not_dict
15632,100,lapl_gauss_not_dict_KL_div_kde,0.0579211093387,KDE,KL,lapl_gauss_not_dict
15633,100,lapl_gauss_not_dict_KL_div_kde,0.0693800078145,KDE,KL,lapl_gauss_not_dict
15634,100,lapl_gauss_not_dict_KL_div_kde,0.0652079445059,KDE,KL,lapl_gauss_not_dict
15635,100,lapl_gauss_not_dict_KL_div_kde,0.0546857091297,KDE,KL,lapl_gauss_not_dict
15636,100,lapl_gauss_not_dict_KL_div_kde,0.0494046911492,KDE,KL,lapl_gauss_not_dict
15637,100,lapl_gauss_not_dict_KL_div_kde,0.0746651557907,KDE,KL,lapl_gauss_not_dict
15638,100,lapl_gauss_not_dict_KL_div_kde,0.0750969105854,KDE,KL,lapl_gauss_not_dict
15639,100,lapl_gauss_not_dict_KL_div_kde,0.0683595244911,KDE,KL,lapl_gauss_not_dict
15640,100,lapl_gauss_not_dict_KL_div_kde,0.0750969105854,KDE,KL,lapl_gauss_not_dict
15641,100,lapl_gauss_not_dict_KL_div_kde,0.0554421209069,KDE,KL,lapl_gauss_not_dict
15642,100,lapl_gauss_not_dict_KL_div_kde,0.0492209836081,KDE,KL,lapl_gauss_not_dict
15643,100,lapl_gauss_not_dict_KL_div_kde,0.0535142169211,KDE,KL,lapl_gauss_not_dict
15644,100,lapl_gauss_not_dict_KL_div_kde,0.0554421209069,KDE,KL,lapl_gauss_not_dict
15645,100,lapl_gauss_not_dict_KL_div_kde,0.0685303709463,KDE,KL,lapl_gauss_not_dict
15646,100,lapl_gauss_not_dict_KL_div_kde,0.0697908156651,KDE,KL,lapl_gauss_not_dict
15647,100,lapl_gauss_not_dict_KL_div_kde,0.0709648201688,KDE,KL,lapl_gauss_not_dict
15648,100,lapl_gauss_not_dict_KL_div_kde,0.0693800078145,KDE,KL,lapl_gauss_not_dict
15649,100,lapl_gauss_not_dict_KL_div_kde,0.0552437908264,KDE,KL,lapl_gauss_not_dict
15650,100,lapl_gauss_not_dict_KL_div_kde,0.0631482277913,KDE,KL,lapl_gauss_not_dict
15651,100,lapl_gauss_not_dict_KL_div_kde,0.0546857091297,KDE,KL,lapl_gauss_not_dict
15652,100,lapl_gauss_not_dict_KL_div_kde,0.0652079445059,KDE,KL,lapl_gauss_not_dict
15653,100,lapl_gauss_not_dict_KL_div_kde,0.0535142169211,KDE,KL,lapl_gauss_not_dict
15654,100,lapl_gauss_not_dict_KL_div_kde,0.0552437908264,KDE,KL,lapl_gauss_not_dict
15655,100,lapl_gauss_not_dict_KL_div_kde,0.0811778159519,KDE,KL,lapl_gauss_not_dict
15656,100,lapl_gauss_not_dict_KL_div_kde,0.0652079445059,KDE,KL,lapl_gauss_not_dict
15657,100,lapl_gauss_not_dict_KL_div_kde,0.0554421209069,KDE,KL,lapl_gauss_not_dict
15658,100,lapl_gauss_not_dict_KL_div_kde,0.0628184827283,KDE,KL,lapl_gauss_not_dict
15659,100,lapl_gauss_not_dict_KL_div_kde,0.061157473004,KDE,KL,lapl_gauss_not_dict
15660,100,lapl_gauss_not_dict_KL_div_kde,0.0494046911492,KDE,KL,lapl_gauss_not_dict
15661,100,lapl_gauss_not_dict_KL_div_kde,0.0697908156651,KDE,KL,lapl_gauss_not_dict
15662,100,lapl_gauss_not_dict_KL_div_kde,0.0697908156651,KDE,KL,lapl_gauss_not_dict
15663,100,lapl_gauss_not_dict_KL_div_kde,0.0693743699815,KDE,KL,lapl_gauss_not_dict
15664,100,lapl_gauss_not_dict_KL_div_kde,0.049112791948,KDE,KL,lapl_gauss_not_dict
15665,100,lapl_gauss_not_dict_KL_div_kde,0.0535142169211,KDE,KL,lapl_gauss_not_dict
15666,100,lapl_gauss_not_dict_KL_div_kde,0.0631482277913,KDE,KL,lapl_gauss_not_dict
15667,100,lapl_gauss_not_dict_KL_div_kde,0.0652079445059,KDE,KL,lapl_gauss_not_dict
15668,100,lapl_gauss_not_dict_KL_div_kde,0.0811778159519,KDE,KL,lapl_gauss_not_dict
15669,100,lapl_gauss_not_dict_KL_div_kde,0.0630250998469,KDE,KL,lapl_gauss_not_dict
15670,100,lapl_gauss_not_dict_KL_div_kde,0.0750969105854,KDE,KL,lapl_gauss_not_dict
15671,100,lapl_gauss_not_dict_KL_div_kde,0.0554421209069,KDE,KL,lapl_gauss_not_dict
15672,100,lapl_gauss_not_dict_KL_div_kde,0.0628184827283,KDE,KL,lapl_gauss_not_dict
15673,100,lapl_gauss_not_dict_KL_div_kde,0.0683595244911,KDE,KL,lapl_gauss_not_dict
15674,100,lapl_gauss_not_dict_KL_div_kde,0.0552437908264,KDE,KL,lapl_gauss_not_dict
15675,100,lapl_gauss_not_dict_KL_div_kde,0.0492209836081,KDE,KL,lapl_gauss_not_dict
15676,100,lapl_gauss_not_dict_KL_div_kde,0.0492209836081,KDE,KL,lapl_gauss_not_dict
15677,100,lapl_gauss_not_dict_KL_div_kde,0.0628184827283,KDE,KL,lapl_gauss_not_dict
15678,100,lapl_gauss_not_dict_KL_div_kde,0.0621400462321,KDE,KL,lapl_gauss_not_dict
15679,100,lapl_gauss_not_dict_KL_div_kde,0.0535142169211,KDE,KL,lapl_gauss_not_dict
15680,100,lapl_gauss_not_dict_KL_div_kde,0.0675424044554,KDE,KL,lapl_gauss_not_dict
15681,100,lapl_gauss_not_dict_KL_div_kde,0.0494046911492,KDE,KL,lapl_gauss_not_dict
15682,100,lapl_gauss_not_dict_KL_div_kde,0.0811778159519,KDE,KL,lapl_gauss_not_dict
15683,100,lapl_gauss_not_dict_KL_div_kde,0.0621400462321,KDE,KL,lapl_gauss_not_dict
15684,100,lapl_gauss_not_dict_KL_div_kde,0.0746651557907,KDE,KL,lapl_gauss_not_dict
15685,100,lapl_gauss_not_dict_KL_div_kde,0.0683595244911,KDE,KL,lapl_gauss_not_dict
15686,100,lapl_gauss_not_dict_KL_div_kde,0.0494046911492,KDE,KL,lapl_gauss_not_dict
15687,100,lapl_gauss_not_dict_KL_div_kde,0.0697908156651,KDE,KL,lapl_gauss_not_dict
15688,100,lapl_gauss_not_dict_KL_div_kde,0.0621400462321,KDE,KL,lapl_gauss_not_dict
15689,100,lapl_gauss_not_dict_KL_div_kde,0.0693800078145,KDE,KL,lapl_gauss_not_dict
15690,100,lapl_gauss_not_dict_KL_div_kde,0.0683595244911,KDE,KL,lapl_gauss_not_dict
15691,100,lapl_gauss_not_dict_KL_div_kde,0.0494046911492,KDE,KL,lapl_gauss_not_dict
15692,100,lapl_gauss_not_dict_KL_div_kde,0.0649475427187,KDE,KL,lapl_gauss_not_dict
